

[4.86503422e-01 6.89333498e-01 3.28903091e-08],[ 0.47486013  0.69782752 -0.00217311],[ 0.46938759  0.71266115 -0.00138458],[ 4.67069983e-01  7.24756777e-01 -7.40577525e-05],[0.4668794  0.73285866 0.00184947],[4.80897933e-01 7.29065418e-01 4.00628051e-04],[0.47566405 0.74156755 0.00146459],[0.470364   0.74082172 0.00196614],[0.46703047 0.73747611 0.00237712],[0.48650512 0.72764844 0.0021811 ],[0.47976801 0.73683828 0.00425403],[0.47387412 0.73535502 0.00464104],[0.47036234 0.73212749 0.00442182],[0.48980284 0.72346479 0.00385037],[0.48342973 0.73113942 0.0055719 ],[0.47792101 0.73001295 0.00574771],[0.4745146  0.72674662 0.00536438],[0.49121886 0.71877986 0.00530324],[0.48627213 0.72625142 0.00648428],[0.48192132 0.72587699 0.00726268],[0.47909585 0.72252166 0.00781386]
[ 2.99994946e-01  7.04165399e-01 -1.11811971e-07],[0.30136943 0.72612911 0.00119736],[ 2.95305610e-01  7.45011210e-01 -1.45122822e-05],[ 0.28648728  0.75519657 -0.00206238],[ 0.27936983  0.75894588 -0.00385061],[ 0.29004073  0.7563774  -0.00110232],[ 0.27813378  0.76362479 -0.00495435],[ 0.27785769  0.75770241 -0.00792361],[ 0.28106958  0.75295454 -0.00957899],[ 0.28339452  0.74931228 -0.00378791],[ 0.2729294   0.75219101 -0.00520676],[ 0.27468807  0.74624604 -0.00595076],[ 0.27896231  0.74257022 -0.00687109],[ 0.27739781  0.74002242 -0.00649628],[ 0.27024585  0.74227709 -0.00697844],[ 0.27218774  0.73706627 -0.00540776],[ 0.27616116  0.73335558 -0.00477332],[ 0.27267498  0.73010385 -0.00931981],[ 0.26766777  0.73256367 -0.0081865 ],[ 0.26991159  0.72806925 -0.00535195],[ 0.27355012  0.72472334 -0.00343829],[4.8603496e-01 6.8956697e-01 4.0687631e-08],[ 0.47395772  0.69908088 -0.0018155 ],[ 4.68089134e-01  7.15328991e-01 -2.86556518e-04],[0.46506628 0.727063   0.00184849],[0.46433741 0.7350843  0.00468363],[0.48121491 0.73039079 0.00201482],[0.47544095 0.74252141 0.00433072],[0.46999526 0.74188775 0.00545941],[0.46642008 0.73865849 0.00620634],[0.48673564 0.72834778 0.00422271],[0.47957176 0.73728538 0.00771061],[0.47346753 0.73601246 0.00852434],[0.46955836 0.73335701 0.00844316],[0.48974401 0.72369075 0.00635166],[0.48315713 0.7313506  0.00939036],[0.47746766 0.73040831 0.00983793],[0.473757   0.7275545  0.00943367],[0.49060735 0.71860611 0.00826354],[0.48552987 0.72573555 0.01057965],[0.48116612 0.72538006 0.01168635],[0.47825882 0.72224581 0.01232058]
[ 2.95860767e-01  7.03919172e-01 -7.48697389e-08],[0.29578221 0.72262448 0.00328687],[0.28948683 0.73902237 0.00305358],[0.28193128 0.74795055 0.00173834],[0.27550304 0.75193435 0.0009323 ],[ 2.84360379e-01  7.54632235e-01 -4.08130290e-05],[ 0.27050564  0.76263487 -0.00242056],[ 0.26942042  0.75461179 -0.00344378],[ 0.27265266  0.7487492  -0.00366611],[ 0.27874646  0.74826133 -0.0032503 ],[ 0.26422694  0.74702144 -0.00354762],[ 0.26575863  0.73956132 -0.00306288],[ 0.27052251  0.73717541 -0.00306057],[ 0.27372909  0.73859632 -0.0062394 ],[ 0.26200116  0.73501009 -0.00566109],[ 0.26463065  0.72987586 -0.00388377],[ 0.26953724  0.72846663 -0.00333755],[ 0.26996011  0.72797322 -0.00911664],[ 0.26196626  0.72434229 -0.0071834 ],[ 0.26490271  0.71985704 -0.00454686],[ 0.26932576  0.71861053 -0.00291379],[4.85645801e-01 6.90872431e-01 1.82526030e-08],[ 0.47397962  0.69898206 -0.00249769],[ 0.46804437  0.71406376 -0.00185894],[ 4.65215087e-01  7.26236999e-01 -7.02325604e-04],[0.4649986  0.73454893 0.00113237],[4.79580820e-01 7.30352879e-01 1.50447871e-04],[4.74121541e-01 7.42923796e-01 5.62119880e-04],[4.68467146e-01 7.41177857e-01 6.28016307e-04],[0.46528885 0.73714781 0.00090471],[0.48514003 0.72893274 0.00207455],[0.47805813 0.73828226 0.00394095],[0.47233322 0.73566908 0.00445304],[0.46972817 0.73180932 0.00440474],[0.4881821  0.72478169 0.00376677],[0.48164469 0.73232406 0.00534941],[0.47657833 0.73022193 0.00587648],[0.47418389 0.7264033  0.005819  ],[0.48941639 0.71996695 0.00519026],[0.48446566 0.72698379 0.00641524],[0.4805536  0.72579288 0.00746528],[0.47857791 0.72195518 0.00825142]
[ 2.90727109e-01  6.98311925e-01 -2.53212473e-08],[0.29126421 0.71693212 0.00405637],[0.28534877 0.73439479 0.00446275],[0.27897161 0.74484181 0.00355291],[0.27285233 0.75108349 0.00308057],[0.28195921 0.74957114 0.00108037],[ 0.26997387  0.76261121 -0.00123062],[ 0.26365978  0.75955707 -0.00180156],[ 0.26200995  0.75393534 -0.00160678],[ 0.27761403  0.74485654 -0.00243104],[ 0.2616083   0.74757826 -0.00345671],[ 0.26001152  0.74021792 -0.00269438],[ 0.26260912  0.7363655  -0.00217187],[ 0.27318716  0.7367757  -0.00574207],[ 0.2592766   0.73564094 -0.00595002],[ 0.26003948  0.72911006 -0.00375206],[ 0.2636421   0.72609532 -0.00259771],[ 0.26939559  0.72693425 -0.00889568],[ 0.25897452  0.72471124 -0.00754117],[ 0.26063138  0.71908194 -0.00476247],[ 0.26446593  0.71659189 -0.00283423],[4.85603690e-01 6.90793037e-01 3.07737658e-08],[ 0.47344774  0.69851166 -0.00275025],[ 0.46787784  0.71338421 -0.00236246],[ 0.46561962  0.72539783 -0.00140167],[4.65522468e-01 7.33658731e-01 1.33509806e-04],[ 0.47967166  0.72955954 -0.00080211],[ 0.47356287  0.74272531 -0.00094808],[ 0.46735024  0.74188    -0.00125737],[ 0.46351343  0.73797536 -0.00118144],[0.48529693 0.7282995  0.00111423],[0.47738522 0.7381984  0.00245326],[0.47120366 0.73584038 0.00265679],[0.46801901 0.73158896 0.00243988],[0.48831379 0.72427177 0.0028181 ],[0.48085237 0.73222893 0.00410023],[0.47544953 0.73051643 0.00433822],[0.47260314 0.72660136 0.00408077],[0.48947331 0.71947849 0.00423703],[0.48369113 0.72676212 0.005088  ],[0.47929168 0.72600126 0.00579766],[0.47686148 0.72227299 0.00636614]
[ 2.87371308e-01  6.95883572e-01 -3.32352208e-08],[0.28706065 0.71581066 0.00342622],[0.2808609  0.73473865 0.00344722],[0.27375382 0.74665546 0.00216866],[0.26746991 0.75479078 0.00141829],[0.27806476 0.74861652 0.00092275],[ 0.26436231  0.7605378  -0.00230121],[ 0.25898433  0.75614226 -0.00386852],[ 0.25814626  0.75037163 -0.00429671],[ 0.27460739  0.74326301 -0.00255542],[ 0.25713503  0.74599421 -0.00422422],[ 0.255826    0.73948091 -0.00414355],[ 0.25856921  0.73589009 -0.00410758],[ 0.27073815  0.73505527 -0.00598302],[ 0.25458524  0.73365688 -0.00664413],[ 0.25563774  0.72800303 -0.00486185],[ 0.25917152  0.72544354 -0.00395299],[ 0.26689714  0.72527438 -0.00935563],[ 0.25457722  0.72347093 -0.00834261],[ 0.25688416  0.71824318 -0.00594479],[ 0.26100835  0.71598279 -0.00429612],[4.85463291e-01 6.90862596e-01 3.09078736e-08],[ 0.47330815  0.69874305 -0.00193131],[ 0.4673174   0.71347761 -0.00123674],[ 4.64971483e-01  7.25750029e-01 -1.81770141e-04],[0.4653182  0.73375177 0.0014661 ],[0.47922841 0.72931457 0.00108425],[0.47358122 0.74198747 0.00167537],[0.46800643 0.74072856 0.00159715],[0.46485633 0.73716003 0.00168727],[0.48491037 0.72829384 0.00254569],[0.47783676 0.73874849 0.00442115],[0.47200233 0.73692685 0.00456302],[0.46902734 0.73331225 0.00428448],[0.48815659 0.72457719 0.00383594],[0.4815571  0.73328304 0.00568799],[0.47638163 0.73212934 0.0060826 ],[0.47363406 0.72895879 0.0058567 ],[0.48939928 0.72017413 0.00487268],[0.48424289 0.72815752 0.0065113 ],[0.48017412 0.72778517 0.00770628],[0.47788769 0.72439414 0.00850477]
[ 2.84149915e-01  6.93361521e-01 -4.98443384e-08],[0.28368315 0.7134589  0.00404979],[0.27706417 0.73171413 0.00443679],[0.27023137 0.74270064 0.00333411],[0.26518917 0.75045878 0.00262684],[0.27383691 0.74746406 0.00216085],[ 2.61192590e-01  7.58294165e-01 -1.84831079e-04],[ 0.25611296  0.75560659 -0.00125996],[ 0.25491679  0.75100666 -0.00164631],[ 0.27016258  0.74250388 -0.00164479],[ 0.25381666  0.74251395 -0.00299583],[ 0.25407875  0.73510981 -0.00284869],[ 0.25797534  0.7317571  -0.00285893],[ 0.26610589  0.73400295 -0.0053202 ],[ 0.25140589  0.73132384 -0.00573889],[ 0.25325027  0.72487175 -0.0037983 ],[ 0.25723091  0.72239006 -0.00291632],[ 0.26226756  0.72381288 -0.00891157],[ 0.25100109  0.72094256 -0.00758488],[ 0.25364056  0.71555364 -0.00500972],[ 0.25777873  0.71364045 -0.00334576],[4.85773444e-01 6.90610945e-01 2.56492481e-08],[ 0.473663    0.69806677 -0.00286883],[ 0.46720904  0.71263707 -0.00255621],[ 0.46471456  0.72506106 -0.00157131],[4.64361936e-01 7.33623326e-01 1.05835046e-04],[ 0.47977492  0.72819179 -0.00080291],[ 4.73944873e-01  7.41571188e-01 -4.21570148e-04],[ 4.68285143e-01  7.40141809e-01 -2.63318361e-04],[4.64993775e-01 7.36363292e-01 2.08710499e-05],[0.48549354 0.72758198 0.00126918],[0.47770768 0.73715198 0.00289443],[0.47199094 0.7343123  0.00328534],[0.46928033 0.73037887 0.00316479],[0.48849252 0.72415435 0.00318931],[0.48118588 0.73189914 0.00467669],[0.4761104  0.72992402 0.00507747],[0.47356069 0.72631049 0.00488321],[0.48954362 0.71994138 0.00482804],[0.48366988 0.72692281 0.00588278],[0.4794991  0.72607052 0.00670879],[0.47729933 0.72263384 0.00731904]
[ 2.81202406e-01  6.95502520e-01 -8.84809310e-08],[2.81830281e-01 7.16797292e-01 4.77561931e-04],[ 2.74489194e-01  7.34836936e-01 -5.54019643e-04],[ 0.26663712  0.7480222  -0.00195182],[ 0.26210749  0.75803459 -0.00265643],[ 0.26797852  0.74833292 -0.00207088],[ 0.25335675  0.75526226 -0.00538799],[ 0.25456578  0.74780214 -0.00743483],[ 0.25923663  0.74255908 -0.0083865 ],[ 0.26165676  0.73923105 -0.00401467],[ 0.24889734  0.74104029 -0.00450281],[ 0.2518003   0.7351054  -0.00404822],[ 0.25677779  0.73194224 -0.00431246],[ 0.25628725  0.72805297 -0.00603328],[ 0.24756555  0.72809863 -0.00561153],[ 0.25109354  0.72401625 -0.00336118],[ 0.25662491  0.7214281  -0.00264881],[ 0.25242054  0.71688932 -0.00823217],[ 0.24828015  0.71616411 -0.00679979],[ 0.25184208  0.71239603 -0.00412422],[ 0.25622517  0.710513   -0.00243947],[4.86570805e-01 6.89859867e-01 3.21642695e-08],[ 0.47514999  0.69732803 -0.00288663],[ 0.46919519  0.71218532 -0.00247846],[ 0.46643686  0.72389913 -0.00143788],[4.65858221e-01 7.32168019e-01 2.79472762e-04],[ 0.4809213   0.7272476  -0.00078994],[ 0.47528258  0.74050164 -0.00083632],[ 0.46927929  0.74019074 -0.00090623],[ 4.65416968e-01  7.36910105e-01 -6.73899194e-04],[0.48588559 0.72659361 0.00114092],[0.47871062 0.73717612 0.00214558],[0.472462   0.73567677 0.00240248],[0.46880886 0.73243618 0.00235032],[0.48852059 0.72346348 0.00283819],[0.48148376 0.73215038 0.00372219],[0.47600916 0.73094451 0.00397548],[0.47286516 0.72779042 0.00388712],[0.48931497 0.71958226 0.00424148],[0.48368067 0.7272386  0.00492494],[0.47913522 0.72703344 0.00562727],[0.47643399 0.72401035 0.00624962]
[ 2.72015333e-01  6.94987118e-01 -6.06151360e-08],[ 0.28039524  0.71631408 -0.00099526],[ 2.76896894e-01  7.36142337e-01 -1.49592699e-04],[0.27146715 0.75026572 0.0007657 ],[0.26824707 0.76064426 0.00229021],[0.2625342  0.74265504 0.0021606 ],[0.25703752 0.76046002 0.00217419],[0.2623533  0.76306379 0.00155238],[0.2669332  0.75987381 0.00159795],[0.25615329 0.73553056 0.00292989],[0.25324425 0.75209272 0.00499346],[0.25846499 0.75575012 0.00531749],[0.26301107 0.75365049 0.0050868 ],[0.25255868 0.72728819 0.00340931],[0.25153035 0.74263191 0.00512283],[0.25614545 0.74492526 0.00608032],[0.25995719 0.74255407 0.00621511],[0.25098681 0.71946156 0.00378117],[0.25080326 0.73244572 0.00577203],[0.25453305 0.73531973 0.00779564],[0.257916   0.733603   0.00910796],[4.85857159e-01 6.88346446e-01 2.92609563e-08],[ 0.47391176  0.69672042 -0.00213085],[ 0.46849027  0.71222931 -0.00128053],[4.66404110e-01 7.23782241e-01 7.56934824e-05],[0.46569079 0.73157942 0.00207484],[ 4.80908543e-01  7.26110756e-01 -1.06319771e-04],[4.75113273e-01 7.39265740e-01 1.49985557e-04],[4.69309807e-01 7.39295602e-01 2.82530877e-04],[4.65909570e-01 7.35854208e-01 6.31053757e-04],[0.4862285  0.72513705 0.00160207],[0.47877613 0.73487598 0.0031102 ],[0.47288743 0.73328418 0.00349911],[0.46992519 0.73001015 0.00339592],[0.48892161 0.72172582 0.00314039],[0.48166266 0.72967678 0.00461038],[0.47641993 0.72848237 0.00490822],[0.47368565 0.7255702  0.00463417],[0.48969355 0.71776676 0.00443811],[0.48374137 0.72483712 0.00558613],[0.47940555 0.72447556 0.00632585],[0.47708896 0.72150576 0.00682389]
[ 2.69251317e-01  6.94871366e-01 -5.65752032e-08],[ 0.28007385  0.71476483 -0.00356013],[ 0.27805528  0.73573798 -0.00318381],[ 0.27289486  0.75191593 -0.00210802],[ 2.70728439e-01  7.65017986e-01 -1.30465676e-04],[0.26250872 0.74052477 0.00110129],[0.25708243 0.76015651 0.00183997],[0.26320079 0.76264167 0.00181637],[0.26743007 0.75922555 0.00204597],[0.25626618 0.73431808 0.00334661],[0.25490618 0.75296777 0.00567484],[0.26108509 0.75553405 0.00604846],[0.26470423 0.75252289 0.00570461],[0.25382274 0.72786379 0.00512379],[0.25394174 0.74509025 0.00648741],[0.25917104 0.74674493 0.00705305],[0.26218855 0.74331439 0.00689804],[0.25320578 0.72283792 0.00666878],[0.25359511 0.73746687 0.0079214 ],[0.25749928 0.73951292 0.0093524 ],[0.26005834 0.73647833 0.01020208],[4.84893709e-01 6.85181737e-01 1.10510996e-08],[ 0.47368947  0.69109571 -0.0038958 ],[ 0.46669716  0.70414281 -0.00456969],[ 0.46270752  0.71666133 -0.00451072],[ 0.46104711  0.72626102 -0.00365629],[ 0.4771975   0.7207917  -0.00122888],[ 0.47051191  0.73360282 -0.00182194],[ 0.46544686  0.73128366 -0.00246039],[ 0.46292821  0.72698885 -0.00259309],[0.4822261  0.7206828  0.00093186],[0.47462362 0.73171949 0.00122744],[0.46933797 0.72953242 0.00105518],[0.46692964 0.7256366  0.00084637],[0.48498401 0.71822357 0.00273513],[0.47747102 0.72807819 0.00279164],[0.47267225 0.72631973 0.00308558],[0.47039139 0.7228083  0.00326065],[0.48582473 0.71519703 0.00420218],[0.47982153 0.72442251 0.00433603],[0.47552371 0.72384989 0.0052027 ],[0.47315875 0.72061628 0.00606301]
[ 2.71236807e-01  6.97099209e-01 -1.53385162e-08],[ 0.2814151   0.71474856 -0.00673738],[ 0.28038675  0.73563415 -0.00737284],[ 0.27597755  0.75301754 -0.00643928],[ 0.27405837  0.76696748 -0.00448964],[ 2.64648229e-01  7.41264939e-01 -1.48008316e-04],[0.26082209 0.76158202 0.00129917],[0.26630101 0.76724052 0.00135392],[0.27088672 0.76721877 0.00157331],[0.2593767  0.73620433 0.00434892],[0.25826773 0.75565231 0.00770455],[0.26386261 0.76148105 0.00817201],[0.26857069 0.76169294 0.0077304 ],[0.25780219 0.73081636 0.00812578],[0.25786766 0.74816853 0.01047497],[0.26282242 0.75303364 0.01064639],[0.26685378 0.75359482 0.01004726],[0.25745213 0.72667861 0.01140004],[0.25732243 0.74136102 0.01295549],[0.26122054 0.74583828 0.01376853],[0.2646223  0.74631548 0.01409472],[4.81785446e-01 6.78651154e-01 2.96518827e-08],[ 0.47480658  0.68770885 -0.00242009],[ 0.47075975  0.69972783 -0.0029338 ],[ 0.46740657  0.7111333  -0.00319566],[ 0.46445352  0.71961153 -0.00277473],[0.48021618 0.70969588 0.00086988],[4.75235492e-01 7.24151254e-01 6.99190468e-06],[ 0.47004837  0.72540003 -0.00087976],[ 0.46683902  0.72379357 -0.0011718 ],[0.48277149 0.70930862 0.00210087],[0.47727495 0.72296715 0.00173923],[0.47220445 0.7242406  0.0008177 ],[4.68608588e-01 7.23894656e-01 1.69463339e-04],[0.48343831 0.70845377 0.00294605],[0.47774926 0.72063315 0.00301851],[0.47322047 0.7230348  0.00296595],[0.46973234 0.72364277 0.00286116],[0.48263049 0.70756257 0.00349258],[0.47812146 0.71866745 0.00415901],[0.47376686 0.7223404  0.00486543],[0.47048905 0.72345239 0.0054291 ]
[2.73907214e-01 6.98981941e-01 2.55060453e-08],[ 0.28224888  0.71711886 -0.0094144 ],[ 0.28174195  0.73836768 -0.0095688 ],[ 0.27875134  0.75584871 -0.00746936],[ 0.27683261  0.77080357 -0.00434857],[0.26758519 0.74630606 0.00206387],[0.26664227 0.76606935 0.00633213],[0.27231941 0.77080178 0.00747823],[0.2762925  0.77045131 0.00803786],[0.26367813 0.74073511 0.0092703 ],[0.26459292 0.75844121 0.01522762],[0.2698966  0.76469529 0.0155282 ],[0.27448285 0.76505232 0.01462336],[0.26351896 0.73506182 0.01549887],[0.2666547  0.74893814 0.02020712],[0.27195102 0.75390702 0.01971401],[0.27610862 0.75495768 0.01829916],[0.26413098 0.73057169 0.02096961],[0.26701993 0.74277663 0.02424848],[0.27169329 0.7468335  0.02486464],[0.27571037 0.74778402 0.02479022]
[ 2.81888306e-01  7.02651560e-01 -3.32016370e-08],[ 0.28303275  0.72131616 -0.01032586],[ 0.28155181  0.74140471 -0.01107176],[ 0.27941993  0.75977284 -0.00996716],[ 0.27804729  0.77440566 -0.00804051],[0.27392766 0.75245762 0.00232111],[0.27919719 0.76971483 0.00093947],[ 0.28426006  0.76500893 -0.00113324],[ 0.28571424  0.75648272 -0.00158173],[0.27772737 0.74863249 0.00857138],[0.2847856  0.76308024 0.00726741],[0.28967568 0.7568897  0.0039015 ],[0.29207593 0.74795651 0.00280994],[0.28152168 0.74380201 0.01332283],[0.2893967  0.75231773 0.01105355],[0.29342878 0.74485666 0.00758527],[0.29490227 0.73665667 0.0066526 ],[0.28441    0.73880553 0.01735798],[0.29161328 0.74333018 0.01523407],[0.29414588 0.73764199 0.01320541],[0.29414466 0.73158908 0.013082  ]
[ 2.92176306e-01  7.10637748e-01 -1.05988560e-08],[ 0.28709969  0.72569656 -0.00700872],[ 0.28541324  0.74554318 -0.00804859],[ 0.28504416  0.7635445  -0.00880321],[ 0.28317302  0.77690488 -0.00859559],[0.28751701 0.76258081 0.00340268],[ 0.29167661  0.77834678 -0.00158422],[ 0.29557636  0.77494758 -0.00492149],[ 0.29690099  0.76792443 -0.00601081],[0.29485214 0.75647771 0.00531186],[ 3.03127885e-01  7.68060327e-01 -7.25685270e-04],[ 0.30215344  0.75715709 -0.00364   ],[ 0.29880065  0.74947459 -0.00353091],[0.30114236 0.74796355 0.00553088],[ 0.30845705  0.75229061 -0.00137887],[ 0.30569047  0.74266821 -0.00264784],[ 0.30142513  0.73755795 -0.00115344],[0.30591995 0.73832297 0.00513825],[3.11563998e-01 7.40854502e-01 5.17518551e-04],[ 3.07853222e-01  7.35028088e-01 -8.88574505e-05],[0.30230826 0.73203546 0.0011366 ]
[3.01695079e-01 7.13682353e-01 3.54152774e-09],[ 0.2939603   0.72994667 -0.00433929],[ 0.29278943  0.74957353 -0.00601928],[ 0.29351911  0.76636302 -0.0082322 ],[ 0.29064766  0.77932423 -0.01002277],[0.29663774 0.76416802 0.00114673],[ 0.29735059  0.78007126 -0.00585916],[ 0.29976144  0.78306329 -0.01073858],[ 0.30080426  0.77889532 -0.01289607],[3.04854274e-01 7.58902252e-01 3.67414817e-04],[ 0.31062084  0.7737788  -0.00770307],[ 0.30890948  0.7662344  -0.01118454],[ 0.30579025  0.75778615 -0.01138912],[ 0.31190449  0.75035465 -0.00162673],[ 0.31687045  0.75984102 -0.01058354],[ 0.31184527  0.74938744 -0.01084251],[ 0.30695459  0.74193853 -0.00835156],[ 0.31791779  0.73968357 -0.00396759],[ 0.32078061  0.74654329 -0.01031537],[ 0.31564766  0.74043167 -0.00988462],[ 0.31064498  0.73618573 -0.00773559]
[3.08904171e-01 7.18390882e-01 1.82288162e-09],[ 0.30070513  0.73361456 -0.00298421],[ 0.29932028  0.75409359 -0.00433517],[ 0.29962626  0.77123964 -0.00626151],[ 0.29648781  0.78392673 -0.00793192],[3.04820359e-01 7.67603040e-01 1.02199607e-04],[ 0.30551285  0.7839027  -0.00637225],[ 0.30755681  0.78790665 -0.01040175],[ 0.30883962  0.78514522 -0.01212353],[ 0.31275484  0.76273918 -0.00130241],[ 0.31772104  0.77839381 -0.00876426],[ 0.31499538  0.76944351 -0.01115889],[ 0.31158003  0.76043326 -0.01075391],[ 0.31958777  0.75426149 -0.003642  ],[ 0.32358479  0.76453441 -0.01189493],[ 0.31816655  0.75416893 -0.011346  ],[ 0.31364945  0.74704063 -0.00857327],[ 0.32543564  0.74355435 -0.00616957],[ 0.32739294  0.75034213 -0.01188331],[ 0.32163602  0.74400878 -0.01098456],[ 0.31698784  0.73978341 -0.00871513]
[3.14024150e-01 7.24068165e-01 5.05031972e-09],[ 0.30559412  0.73951101 -0.00211   ],[ 0.30436879  0.76024854 -0.0030493 ],[ 0.30497894  0.77739882 -0.00471792],[ 0.30224514  0.78964031 -0.00628938],[3.11781377e-01 7.72201538e-01 3.08964518e-04],[ 0.3142488   0.78813231 -0.00542686],[ 0.31440404  0.7916894  -0.00914966],[ 0.31363013  0.78943306 -0.01087447],[ 0.31920612  0.76649374 -0.00141954],[ 0.32357973  0.78203982 -0.00875107],[ 0.31927532  0.77371919 -0.0114086 ],[ 0.31509078  0.76439798 -0.01128102],[ 0.32552987  0.7576856  -0.00390652],[ 0.32934898  0.7691077  -0.01184472],[ 0.32313654  0.75971526 -0.01174761],[ 0.31831607  0.75210553 -0.00946232],[ 0.33103079  0.74659765 -0.00648877],[ 0.33285224  0.75385302 -0.01227565],[ 0.32646674  0.74801564 -0.01190946],[ 0.32138819  0.74338198 -0.01013537]
[3.18117708e-01 7.27249682e-01 1.59467834e-08],[ 0.31072     0.74318743 -0.00241929],[ 0.30982494  0.76370615 -0.00369101],[ 0.3105205   0.78035641 -0.00562609],[ 0.30763441  0.79270971 -0.00750193],[ 3.16980153e-01  7.74566591e-01 -1.17436422e-04],[ 0.31895605  0.78934091 -0.00597561],[ 0.31902453  0.79451549 -0.00976001],[ 0.31799752  0.79416764 -0.0115301 ],[ 0.32444453  0.7688536  -0.00191561],[ 0.32892591  0.78489769 -0.00928308],[ 0.32472023  0.77761739 -0.01184598],[ 0.32073483  0.76891261 -0.01163499],[ 0.33071089  0.75982237 -0.00446662],[ 0.33422247  0.77145886 -0.0125248 ],[ 0.32786375  0.76240665 -0.01210325],[ 0.32332593  0.75500631 -0.00952389],[ 0.33603466  0.7483961  -0.00712786],[ 0.33800983  0.75695592 -0.01275572],[ 0.33166727  0.75185019 -0.01184449],[ 0.32701969  0.74742502 -0.00967731]
[3.22998345e-01 7.29620457e-01 1.36340383e-09],[ 0.31530964  0.74396783 -0.00361133],[ 0.31397107  0.76377887 -0.00513763],[ 0.31426474  0.78063548 -0.0070557 ],[ 0.31115651  0.79356861 -0.00877877],[ 3.18617046e-01  7.77031839e-01 -9.12112519e-05],[ 0.32029516  0.79165411 -0.0061472 ],[ 0.32220158  0.79526675 -0.01019547],[ 0.32279235  0.79326344 -0.01213259],[ 0.32642236  0.77196783 -0.00108466],[ 0.33129933  0.78645253 -0.00814054],[ 0.32876739  0.77909803 -0.0108152 ],[ 0.32535893  0.77128077 -0.01073392],[ 0.33294058  0.7634843  -0.00301169],[ 0.33762246  0.77323121 -0.01087468],[ 0.33238494  0.763942   -0.01053484],[ 0.32770142  0.75787181 -0.00807188],[ 0.33825985  0.75272369 -0.00518523],[ 0.34131289  0.75914174 -0.01103737],[ 0.33553058  0.75319183 -0.01032508],[ 0.33043805  0.74954987 -0.0081987 ]
[ 3.25873345e-01  7.29107440e-01 -3.55851100e-08],[ 0.32332718  0.74497634 -0.00927296],[ 0.32102424  0.76563466 -0.01088645],[ 0.31950733  0.78423661 -0.01161103],[ 0.31719378  0.79813564 -0.01117586],[0.32152686 0.77841467 0.00252835],[ 0.32907254  0.79090786 -0.0032505 ],[ 0.33157972  0.78308117 -0.00690949],[ 0.32920641  0.77566439 -0.00795116],[0.32804787 0.77234209 0.00604652],[ 3.36471230e-01  7.82758713e-01 -2.39444620e-04],[ 0.33664888  0.77267307 -0.00334967],[ 0.33333519  0.76621133 -0.00329233],[0.33374044 0.7645756  0.00757792],[3.41294914e-01 7.69885898e-01 5.33102546e-04],[ 3.39901626e-01  7.60669231e-01 -6.20946405e-04],[0.3357347  0.75609481 0.00103956],[0.33842319 0.75654095 0.00835143],[0.34490862 0.75986391 0.00383967],[0.34266376 0.7536698  0.00350467],[0.33825278 0.75055254 0.00504701]
[ 3.25658202e-01  7.32427299e-01 -4.19613722e-09],[ 0.3308838   0.74735898 -0.00917284],[ 0.33043587  0.76818013 -0.00977338],[ 0.32768911  0.78656763 -0.00835486],[ 0.3273609   0.8000989  -0.00590452],[ 3.18544984e-01  7.77256310e-01 -2.45775620e-04],[ 3.21309388e-01  7.96959996e-01 -5.97141392e-04],[ 0.32680804  0.79675198 -0.00129318],[ 0.32808647  0.79168534 -0.00107435],[0.32038316 0.7749995  0.00560087],[0.32514271 0.79228598 0.00633481],[0.33023271 0.79180616 0.00525367],[0.3318384  0.78710479 0.00499095],[0.32367125 0.77147031 0.01030555],[0.33072916 0.7843886  0.00946306],[0.3352764  0.7810958  0.00762422],[0.33648825 0.77578294 0.00705267],[0.32748306 0.76875675 0.01439799],[0.33449107 0.77753389 0.01268601],[0.33761752 0.77364528 0.01154461],[0.33801201 0.76918024 0.01159976]
[ 3.25491518e-01  7.31652081e-01 -3.64117554e-08],[ 0.33851665  0.7460503  -0.00685522],[ 0.33983183  0.76771796 -0.00730361],[ 0.33768913  0.78681612 -0.00602919],[ 0.33683968  0.80101597 -0.00361713],[ 0.32344633  0.77423769 -0.00287092],[ 0.32182029  0.79739052 -0.00198969],[ 0.32871598  0.80040377 -0.00131032],[ 3.32404494e-01  7.97436655e-01 -5.39695728e-04],[0.31647652 0.77147967 0.00156386],[0.31844988 0.79182142 0.00389189],[0.32586125 0.79386705 0.00460767],[0.32941136 0.79073215 0.00460263],[0.31358123 0.76800102 0.00547461],[0.31726718 0.78601277 0.00683563],[0.32357803 0.78750676 0.00722716],[0.32653385 0.78455335 0.00707313],[0.3128874  0.76571596 0.00895722],[0.31608835 0.78128207 0.00974443],[0.32081476 0.78284127 0.01069021],[0.32316825 0.77946681 0.01136013]
