[0.69239962 0.26777995 0.10411604],[0.69053149 0.25439647 0.05942971],[0.68812484 0.253059   0.05947564],[0.68519652 0.25133973 0.05942114],[0.69882399 0.25688478 0.06557994],[0.69742656 0.25691828 0.06563523],[0.69227803 0.26000622 0.06552846],[ 0.68056691  0.25915787 -0.07895346],[ 0.688411    0.26456332 -0.05358149],[0.68547547 0.27820021 0.06355937],[0.69241452 0.27882445 0.07059121],[ 0.63301736  0.3313202  -0.12648717],[ 0.70812523  0.34774292 -0.07442955],[ 0.57575345  0.36933085 -0.00883712],[ 0.68071651  0.35250059 -0.09387168],[0.59672368 0.3387453  0.19925705],[ 0.68582135  0.29320353 -0.12305621],[0.59608132 0.33105674 0.21662903],[ 0.67686313  0.27011549 -0.12775075],[0.60606772 0.32664591 0.20549364],[ 0.66925943  0.26742616 -0.12951227],[0.60929954 0.33073479 0.20230241],[ 0.66830254  0.27186263 -0.1234007 ],[ 0.60820454  0.58623254 -0.01907739],[0.64045787 0.60350698 0.01892591],[0.58360833 0.72991937 0.13253871],[0.60072708 0.74435019 0.1828569 ],[0.5635221  0.87426573 0.24740657],[0.57343853 0.87164968 0.28947508],[0.55115592 0.89344275 0.25804883],[0.56686008 0.89467537 0.30887017],[0.54568303 0.87888908 0.22980317],[0.55354613 0.88267142 0.30763862]
[ 0.72406852  0.27795252 -0.21556263],[ 0.72345459  0.25999054 -0.19544324],[ 0.72428435  0.25990364 -0.19547589],[ 0.72523117  0.25982797 -0.19543579],[ 0.71620727  0.25941971 -0.22315577],[ 0.71161067  0.25887817 -0.22324033],[ 0.70672143  0.25816697 -0.22326979],[ 0.70911753  0.2641578  -0.07661662],[ 0.68375462  0.26191437 -0.20077817],[ 0.71896911  0.29906544 -0.16901788],[ 0.70966905  0.29639718 -0.20506224],[0.71060789 0.36117557 0.02226298],[ 0.62057424  0.34641787 -0.24392085],[0.66646504 0.45830944 0.09802697],[ 0.62297112  0.43468079 -0.27425328],[0.61314046 0.50168115 0.11728026],[ 0.66691267  0.39063585 -0.17300992],[0.59863341 0.49788806 0.10738565],[ 0.68184209  0.37456521 -0.18652603],[0.59752095 0.51559901 0.09281343],[ 0.67691642  0.36230224 -0.19171233],[0.60025203 0.50536257 0.10963478],[ 0.67300189  0.36948475 -0.17202908],[0.64581347 0.62285721 0.0748374 ],[ 0.59108531  0.61219841 -0.07467908],[0.61344737 0.76250976 0.27364773],[0.55380046 0.76484114 0.05271719],[0.5863989  0.86168474 0.5123769 ],[0.51566505 0.90480983 0.214379  ],[0.57277453 0.88009137 0.53208482],[0.5102061  0.9142018  0.23056826],[0.61267245 0.92934698 0.46478111],[0.54371744 0.99107546 0.1305642 ]
[ 0.72412735  0.27813336 -0.22774573],[ 0.72357649  0.26018816 -0.20617716],[ 0.72445428  0.26009476 -0.20618851],[ 0.72546649  0.26001665 -0.20613101],[ 0.7162326   0.25963879 -0.23336177],[ 0.71166331  0.25911167 -0.23344707],[ 0.70674646  0.25844178 -0.23348665],[ 0.70917976  0.26427323 -0.08104347],[ 0.68379444  0.26223788 -0.20340762],[ 0.71908677  0.29946387 -0.1790186 ],[ 0.7098152   0.29689652 -0.21456154],[0.71099752 0.36242113 0.01780772],[ 0.62060934  0.34589472 -0.25211704],[0.67068475 0.47166869 0.0730207 ],[ 0.62612933  0.41841641 -0.29004514],[0.61950845 0.54386467 0.05883685],[ 0.66750091  0.38319895 -0.21891217],[0.60466063 0.57187027 0.04569463],[ 0.68249524  0.3678076  -0.23610024],[0.60369837 0.56756407 0.02878126],[ 0.68131131  0.35643026 -0.23799109],[0.60549372 0.55437636 0.04963843],[ 0.67719585  0.36242148 -0.21721379],[0.64582288 0.62294996 0.07607623],[ 0.59137195  0.61222744 -0.07592946],[0.61346048 0.76239586 0.27466026],[0.55383706 0.76482862 0.05080497],[0.5863927  0.86167729 0.51790148],[0.51575214 0.9040451  0.22578248],[0.57263941 0.87997419 0.53810018],[0.51021016 0.91314316 0.24156284],[0.6127888  0.92931932 0.46950346],[0.54633725 0.99092585 0.13270032]
[ 0.72536194  0.27809533 -0.22905919],[ 0.72477281  0.26014227 -0.20790708],[ 0.7255885   0.26002192 -0.20793135],[ 0.72650898  0.25991786 -0.207876  ],[ 0.71760643  0.2595951  -0.23675072],[ 0.71316195  0.25904873 -0.23683178],[ 0.70844424  0.25836608 -0.23686382],[ 0.70985091  0.26404694 -0.08479594],[ 0.6853646   0.26212537 -0.21679847],[ 0.72044444  0.29905161 -0.18124628],[ 0.71109188  0.29671949 -0.21854134],[0.71282423 0.36401874 0.01534211],[ 0.62079018  0.34592527 -0.26945424],[0.67268407 0.47067773 0.06777451],[ 0.62964302  0.41835883 -0.29446182],[0.61963922 0.53691697 0.05214589],[ 0.681517    0.38554475 -0.18991141],[0.60326016 0.5642063  0.03647757],[ 0.69525957  0.37343183 -0.20606041],[0.60164797 0.55634528 0.02138956],[ 0.69423813  0.36222485 -0.20899732],[0.60421336 0.54491639 0.04329935],[ 0.68648875  0.36554062 -0.18757699],[0.64608926 0.62387699 0.07718442],[ 0.59156877  0.61254948 -0.07702364],[0.61353838 0.76238996 0.29448763],[0.55387342 0.76513541 0.05944674],[0.58640337 0.86118346 0.53874743],[0.51579857 0.90390581 0.23713775],[0.57259494 0.87953174 0.55887377],[0.51025188 0.9126966  0.25158554],[0.61306    0.9289754  0.48861185],[0.54742253 0.99077642 0.13924362]
[ 0.72547257  0.27772754 -0.22649498],[ 0.72491318  0.25990281 -0.20461395],[ 0.72573459  0.25981629 -0.20464675],[ 0.72667819  0.25975132 -0.20459175],[ 0.71776199  0.25913468 -0.23260555],[ 0.71337301  0.25846148 -0.23268306],[ 0.7087096   0.25760284 -0.23270211],[ 0.71037459  0.26383683 -0.08004832],[ 0.68558335  0.26107371 -0.2088455 ],[ 0.72057587  0.29835847 -0.17837781],[ 0.71119863  0.29605666 -0.21487305],[0.71378672 0.36405841 0.01471288],[ 0.62106907  0.3459633  -0.26102573],[0.67774773 0.4696483  0.07442366],[ 0.6379407   0.41771954 -0.29023811],[0.62641472 0.52829826 0.06790597],[ 0.68325466  0.38562247 -0.17218441],[0.60992092 0.55309403 0.0538667 ],[ 0.69766492  0.37416199 -0.18721871],[0.60833943 0.54472619 0.03994634],[ 0.69225633  0.36493805 -0.19335088],[0.61139041 0.53490812 0.06021245],[ 0.68812793  0.366936   -0.17128988],[0.64642608 0.62434888 0.07765479],[ 0.59224522  0.61256665 -0.0774892 ],[0.61358517 0.76263529 0.29274291],[0.55386055 0.76529378 0.05501834],[0.58636588 0.86137968 0.53062975],[0.51565647 0.90405458 0.22101724],[0.5725646  0.88002414 0.54980481],[0.50979292 0.91296601 0.2342616 ],[0.61321008 0.92897195 0.48141313],[0.54740959 0.99072635 0.12152332]
[ 0.72567028  0.27810752 -0.22879985],[ 0.72547847  0.26033536 -0.20685109],[ 0.72631472  0.26024511 -0.20687935],[ 0.7272898   0.2601752  -0.20682137],[ 0.71837914  0.25939164 -0.23432997],[ 0.71399367  0.2585941  -0.23440535],[ 0.70933682  0.257644   -0.23441792],[ 0.71155679  0.2638543  -0.08136248],[ 0.68601745  0.26091397 -0.20814529],[ 0.72062564  0.29837102 -0.18032962],[ 0.71131814  0.2960721  -0.2163136 ],[0.71621358 0.3640331  0.01363991],[ 0.62096673  0.34596565 -0.25706017],[0.68357503 0.46988633 0.0679079 ],[ 0.63598776  0.41765627 -0.27775329],[0.6286453  0.52537888 0.05123917],[ 0.68485439  0.38767043 -0.14902137],[0.6108793  0.55078924 0.0342674 ],[ 0.69962823  0.38401362 -0.16190548],[0.60934621 0.54086679 0.02108463],[ 0.69374979  0.37142748 -0.1705659 ],[0.61282182 0.53103173 0.04366059],[ 0.69005901  0.37156761 -0.14871851],[0.64712256 0.62489033 0.07734533],[ 0.59270698  0.6125834  -0.0772061 ],[0.61356938 0.7629751  0.28249574],[0.55382842 0.76574695 0.04886352],[0.58619702 0.86186147 0.51410371],[0.51560611 0.90457141 0.20873681],[0.57224786 0.88116288 0.53315061],[0.50973952 0.91371524 0.22111475],[0.61331373 0.92911226 0.46375507],[0.54810172 0.99140173 0.10673193]
[ 0.72600484  0.27855092 -0.2099801 ],[ 0.72602868  0.26075089 -0.18916111],[ 0.72682184  0.26067671 -0.18918355],[ 0.72776699  0.26061285 -0.18912654],[ 0.71911907  0.25964868 -0.21320176],[ 0.7146982   0.2587589  -0.21327433],[ 0.70996296  0.25773209 -0.21328124],[ 0.71222407  0.26392522 -0.06801595],[ 0.68630683  0.26091626 -0.17889926],[ 0.72098243  0.29838973 -0.16347444],[ 0.71184534  0.2960903  -0.19523355],[0.71696103 0.36013994 0.01364386],[ 0.6224041   0.34581354 -0.2216026 ],[0.68976462 0.44378343 0.08099027],[ 0.63017178  0.39640874 -0.28697732],[0.63123971 0.4977842  0.09552018],[ 0.68465906  0.38348457 -0.2394667 ],[0.60724711 0.52057528 0.07969189],[ 0.69366682  0.3834582  -0.25807059],[0.61216789 0.51501292 0.0811425 ],[ 0.69188154  0.37242156 -0.26430944],[0.61585414 0.506648   0.09631968],[ 0.68884963  0.37177223 -0.24033305],[0.64785439 0.62490737 0.07372332],[ 0.59382021  0.61152095 -0.0735864 ],[0.61363518 0.7630679  0.27156395],[0.55433309 0.76465791 0.04656143],[0.58603489 0.86250705 0.49303538],[0.51557869 0.90459001 0.19493818],[0.57191384 0.88286465 0.51115662],[0.50973165 0.9139595  0.20662041],[0.61331189 0.9294818  0.44190565],[0.5490995  0.99132657 0.09562483]
[ 0.72602075  0.27893883 -0.2163693 ],[ 0.72628087  0.26113608 -0.19499752],[ 0.72716391  0.26108736 -0.19500926],[ 0.72822225  0.2610389  -0.19494735],[ 0.71928275  0.26003426 -0.21951756],[ 0.7148515   0.25918242 -0.2195909 ],[ 0.71006197  0.2582294  -0.21959893],[ 0.71334088  0.26442081 -0.07194485],[ 0.68633831  0.26194707 -0.18464072],[ 0.72132099  0.2986595  -0.16912937],[ 0.71203583  0.29627484 -0.20151183],[0.71699941 0.35851797 0.01341479],[ 0.62237316  0.34696215 -0.2220629 ],[0.69599068 0.44107482 0.08609045],[ 0.62623733  0.39787057 -0.28803784],[0.63143814 0.48588434 0.15088846],[ 0.68392932  0.38342485 -0.214027  ],[0.60815847 0.50486386 0.14754751],[ 0.69771737  0.38266602 -0.22606702],[0.61456811 0.49935216 0.14586335],[ 0.69444239  0.36815363 -0.22897168],[0.61811221 0.49251828 0.15154801],[ 0.69012588  0.37079382 -0.21221869],[0.64791071 0.62553716 0.07226948],[ 0.59380227  0.61167622 -0.07214163],[0.61365348 0.76392448 0.27134323],[0.55432707 0.76567972 0.04741884],[0.58602202 0.86309922 0.50077647],[0.51553845 0.90548551 0.20438437],[0.57191819 0.88351077 0.52000409],[0.50973523 0.91529918 0.21732847],[0.61357152 0.92950976 0.45254222],[0.54887211 0.99264145 0.10696278]
[ 0.72640359  0.27927369 -0.20536947],[ 0.72670579  0.26152214 -0.18383567],[ 0.7275334   0.26147768 -0.18384676],[ 0.72853124  0.26140761 -0.1837908 ],[ 0.71999806  0.26031837 -0.20904943],[ 0.71572322  0.25940067 -0.20911308],[ 0.71106714  0.25838271 -0.20913808],[ 0.71367222  0.26446614 -0.06055185],[ 0.68733972  0.26198515 -0.17673799],[ 0.72172117  0.29883134 -0.15794754],[ 0.71260208  0.29640451 -0.19132121],[0.71846664 0.35698542 0.02008475],[ 0.62252295  0.34632027 -0.215468  ],[0.70736229 0.44416034 0.08859752],[ 0.62510037  0.39983779 -0.3001551 ],[0.64269435 0.47434014 0.15008897],[ 0.6826449   0.38020337 -0.25279191],[0.62136471 0.49282986 0.14351463],[ 0.6982094   0.38188991 -0.27036506],[0.62009585 0.48002681 0.13454136],[ 0.69352615  0.36471564 -0.27222669],[0.62497199 0.47458145 0.14431599],[ 0.68962181  0.36512861 -0.25108367],[0.64866912 0.62536091 0.07030379],[ 0.59406245  0.61086786 -0.07014279],[0.61374372 0.76415044 0.25654846],[0.55455029 0.76499975 0.03967439],[0.58602297 0.86376458 0.4883731 ],[0.51576775 0.90551418 0.19608073],[0.57192749 0.88501549 0.50771415],[0.5101589  0.91530913 0.20870185],[0.61360455 0.92951375 0.43864226],[0.54882979 0.99259818 0.09484304]
[ 0.72661299  0.28040138 -0.19065222],[ 0.7269395   0.26268184 -0.17000966],[ 0.7276777   0.26263818 -0.17002666],[ 0.72859323  0.26254851 -0.16996937],[ 0.72063178  0.26130384 -0.19749102],[ 0.71657169  0.26025772 -0.19755454],[ 0.71212459  0.25910309 -0.19757366],[ 0.71354407  0.26480106 -0.05077934],[ 0.68864322  0.26221421 -0.1755757 ],[ 0.72174859  0.29958761 -0.1442624 ],[ 0.71275043  0.29704505 -0.18033937],[0.7178911  0.35636482 0.02598567],[ 0.62306577  0.34624657 -0.21798584],[0.70962828 0.43428791 0.08678804],[ 0.63072366  0.40101478 -0.29609483],[0.6422438  0.45034763 0.12594295],[ 0.69304812  0.3729035  -0.19696292],[0.61336672 0.47811979 0.11587705],[ 0.71460283  0.36896998 -0.21063283],[0.61676306 0.45390537 0.11975422],[ 0.71003985  0.3503345  -0.21319082],[0.62245595 0.45018777 0.12638925],[ 0.70507675  0.35404414 -0.19413941],[0.6488632  0.62568694 0.06930483],[ 0.59428948  0.61091256 -0.06912611],[0.61378926 0.76453781 0.25546855],[0.55454904 0.76513588 0.03955388],[0.58602971 0.86417127 0.49013394],[0.51577228 0.90598184 0.19527009],[0.57193625 0.88539469 0.509956  ],[0.51022869 0.9156934  0.20760591],[0.61360371 0.92952061 0.44196707],[0.54853189 0.99259162 0.09388018]
[ 0.7273801   0.28057635 -0.17628701],[ 0.72754604  0.26280284 -0.15659989],[ 0.72813129  0.26274109 -0.15662153],[ 0.72888279  0.26263583 -0.15656112],[ 0.72153491  0.26141581 -0.18477693],[ 0.71756643  0.26034367 -0.18484648],[ 0.71321946  0.25916645 -0.18486707],[ 0.71351182  0.26473656 -0.04080444],[ 0.69012022  0.2620655  -0.16915748],[ 0.72200245  0.29965132 -0.13103434],[ 0.71348935  0.29707858 -0.16793904],[0.71761143 0.35453859 0.03368304],[ 0.6256119   0.34446806 -0.21341078],[0.71435118 0.43436319 0.05670951],[ 0.63446414  0.40181494 -0.25298613],[0.64356744 0.45007226 0.02151692],[ 0.69333243  0.37307024 -0.1060838 ],[0.61380047 0.47410578 0.00216717],[ 0.71144927  0.36857858 -0.11329722],[0.61743921 0.45397422 0.00676587],[ 0.70587093  0.35240057 -0.12165799],[0.62249488 0.45036331 0.02075436],[ 0.70077676  0.3560006  -0.10443395],[0.64967573 0.62561786 0.06877781],[ 0.59591711  0.61061281 -0.06858281],[0.61413294 0.7645008  0.24174921],[0.55468464 0.76512295 0.03470705],[0.58608085 0.8642208  0.46163973],[0.51576531 0.90612501 0.1835195 ],[0.57201016 0.88533688 0.47985587],[0.51009995 0.91597563 0.19494668],[0.61324489 0.92985415 0.41253605],[0.54838902 0.99251258 0.08168612]
[ 0.7285524   0.27893928 -0.17990689],[ 0.72823149  0.26161405 -0.15804811],[ 0.72872913  0.26159051 -0.15807448],[ 0.72937644  0.26155207 -0.15802406],[ 0.72232413  0.26023814 -0.18757573],[ 0.7183643   0.2592859  -0.18764181],[ 0.71407402  0.25830385 -0.18767065],[ 0.71363121  0.26381117 -0.03552363],[ 0.69157428  0.26151541 -0.16896786],[ 0.72311527  0.29808766 -0.13225457],[ 0.7149539   0.29551151 -0.17053126],[0.71758056 0.35413069 0.04526244],[ 0.628286    0.34138086 -0.2181277 ],[0.71393132 0.42725697 0.04835643],[ 0.64727896  0.38710299 -0.25554377],[0.64241809 0.43377891 0.00436459],[ 0.71838129  0.35179996 -0.13275018],[ 0.60904527  0.45730972 -0.01681047],[ 0.73567784  0.34585035 -0.1447657 ],[ 0.61456633  0.43420786 -0.01006169],[ 0.72965777  0.33387864 -0.14959773],[0.62035167 0.43228719 0.0036187 ],[ 0.72332966  0.33868513 -0.13011333],[0.6502288  0.62472278 0.07292951],[ 0.59678447  0.60925937 -0.07276037],[0.61545998 0.76241136 0.24941829],[0.55544496 0.76377368 0.03412914],[0.58634818 0.86334968 0.47803098],[0.51580852 0.90610784 0.19108953],[0.57254887 0.88255346 0.49704155],[0.51002598 0.91596204 0.20338397],[0.61296129 0.92898965 0.42951185],[0.54830039 0.99246901 0.08695672]
[ 0.73092449  0.27857655 -0.18915018],[ 0.72983789  0.26118344 -0.16754797],[ 0.7300688   0.26112646 -0.16756809],[ 0.73045063  0.26106441 -0.16751398],[ 0.72456837  0.25985304 -0.19444083],[ 0.72064644  0.25889656 -0.19451603],[ 0.71644658  0.2579425  -0.19457164],[ 0.713916    0.26306793 -0.04455433],[ 0.6935721   0.26101339 -0.18361929],[ 0.72485107  0.29733977 -0.14133126],[ 0.71759313  0.29494947 -0.17763552],[0.71720445 0.35419437 0.03845799],[ 0.62823176  0.34156701 -0.21912999],[ 0.72449058  0.42920929 -0.0094063 ],[ 0.65493488  0.39245713 -0.2399976 ],[ 0.64515376  0.44555989 -0.13757199],[ 0.70589077  0.35728627 -0.06193919],[ 0.61028111  0.47125655 -0.17344224],[ 0.73015398  0.35187989 -0.06781767],[ 0.61512619  0.45008078 -0.16565534],[ 0.70437199  0.33832115 -0.08041967],[ 0.62044358  0.44537514 -0.14032005],[ 0.70033139  0.34272578 -0.0615101 ],[0.65138125 0.6246326  0.0744056 ],[ 0.59844124  0.60915834 -0.07420396],[0.61636007 0.76085782 0.25298443],[0.55579525 0.76475543 0.03592948],[0.58667254 0.86184144 0.50074273],[0.51577276 0.90591776 0.22222257],[0.57331842 0.87909329 0.52271801],[0.50974029 0.91544586 0.23702744],[0.61260402 0.92817783 0.44948792],[0.54617852 0.99242812 0.11489362]
[ 0.73325205  0.27866349 -0.20556729],[ 0.73253185  0.26118782 -0.1839783 ],[ 0.73290414  0.26113069 -0.18396877],[ 0.73335606  0.26106617 -0.18392673],[ 0.72684276  0.25985935 -0.21530905],[ 0.72275603  0.25890383 -0.21538468],[ 0.71838522  0.25794932 -0.21538584],[ 0.71652889  0.2630696  -0.05695189],[ 0.69557422  0.26093516 -0.20406091],[ 0.72708869  0.29759175 -0.15564248],[ 0.71923685  0.29539844 -0.19701612],[0.71798593 0.35517034 0.03644042],[ 0.62805015  0.34581152 -0.23726168],[0.72205216 0.44830266 0.12049124],[ 0.64766252  0.41681534 -0.24888673],[0.65588295 0.45305529 0.14957486],[ 0.70185125  0.36045972 -0.12221601],[0.63344878 0.47034234 0.14493051],[ 0.72229475  0.35453761 -0.13226774],[0.63223797 0.4537017  0.14591645],[ 0.70302832  0.33863512 -0.13915777],[0.6367346  0.44982478 0.14960423],[ 0.69877797  0.3433446  -0.12044357],[0.65228617 0.62562174 0.07457806],[ 0.59921134  0.61091435 -0.07437397],[0.61707819 0.76197541 0.25420889],[0.55579525 0.76770103 0.03591174],[0.58712447 0.86179924 0.53381294],[0.51514685 0.90613407 0.22403708],[0.57393378 0.87856555 0.55919218],[0.50784683 0.9156962  0.23961294],[0.61238998 0.92857164 0.49893284],[0.54373938 0.99239606 0.12284636]
[ 0.73319399  0.2786935  -0.23388097],[ 0.73378336  0.26119116 -0.20931272],[ 0.73487228  0.26114613 -0.20929484],[ 0.73613369  0.26114482 -0.20922008],[ 0.72677141  0.25980029 -0.23459157],[ 0.7225045   0.2588363  -0.23468152],[ 0.71809143  0.25789186 -0.2347037 ],[ 0.72367352  0.26413763 -0.07321781],[ 0.69546318  0.26087913 -0.20204392],[ 0.72789276  0.29919687 -0.18200305],[ 0.71900141  0.29654258 -0.21526062],[0.72179139 0.3551535  0.02539403],[ 0.6281575   0.3483862  -0.23142011],[0.71877712 0.45890754 0.11652917],[ 0.64102566  0.43131226 -0.27558142],[0.65964222 0.50100809 0.15811215],[ 0.68471408  0.36191928 -0.22261274],[0.64274049 0.52591813 0.15690598],[ 0.70776349  0.3544071  -0.23716266],[0.63997447 0.51499271 0.14936802],[ 0.6978389   0.33744889 -0.23843484],[0.64255285 0.50595993 0.15557295],[ 0.69187486  0.34242299 -0.21978971],[0.65328723 0.62547499 0.07331196],[ 0.60053742  0.61091197 -0.07315344],[0.61897051 0.7620036  0.25498807],[0.55724359 0.76840436 0.0284098 ],[0.58758748 0.86184752 0.52818251],[0.51511896 0.90678513 0.20532346],[0.57460368 0.87852126 0.55198985],[0.50735188 0.91662842 0.22033429],[0.61227643 0.92881745 0.49015969],[0.54374141 0.99222308 0.10261327]
[ 0.73185337  0.28483239 -0.24080324],[ 0.73369372  0.26215899 -0.21883123],[ 0.7348541   0.26199108 -0.21880877],[ 0.73613864  0.26187932 -0.21875811],[ 0.72635138  0.26116878 -0.24507654],[ 0.72140121  0.26032951 -0.24514413],[ 0.71605241  0.25941393 -0.24516304],[ 0.72323614  0.26553124 -0.08585431],[ 0.69470775  0.26191628 -0.20884478],[ 0.72752178  0.30846208 -0.18917766],[ 0.71567118  0.30595416 -0.22349627],[0.72155118 0.3550058  0.02926863],[ 0.62922823  0.35227248 -0.23728785],[0.71726203 0.45955524 0.20781204],[ 0.63960654  0.44253868 -0.29534537],[0.68357307 0.50406134 0.29959363],[ 0.67853165  0.36137381 -0.24572301],[0.67530668 0.52829427 0.31389987],[ 0.70045722  0.34817395 -0.2604005 ],[0.67330009 0.51665002 0.29794088],[ 0.69491839  0.32806045 -0.26309621],[0.67318875 0.507613   0.29517239],[ 0.68858099  0.33515933 -0.24334808],[0.65504456 0.62547982 0.07590539],[ 0.60355496  0.61269563 -0.07579697],[0.61996377 0.7627309  0.29936108],[0.55841315 0.7736243  0.03026933],[0.58766866 0.86208165 0.55447084],[0.51466727 0.91181397 0.19141282],[0.5746361  0.87886733 0.57720906],[0.50642985 0.921848   0.2052317 ],[0.61252236 0.92882377 0.5254463 ],[0.54389995 0.9956398  0.09347565]
[ 0.72435206  0.29365453 -0.24108315],[ 0.73092526  0.26635733 -0.22026713],[ 0.73313248  0.26585191 -0.22024365],[ 0.7351613   0.26549909 -0.2201868 ],[ 0.7194646   0.26578769 -0.24303833],[ 0.71347249  0.26473117 -0.24309619],[ 0.70727509  0.26351684 -0.24310741],[ 0.72289371  0.26816785 -0.08725329],[ 0.69014299  0.26324514 -0.19774124],[ 0.72384197  0.31775883 -0.18884815],[ 0.70888084  0.31299564 -0.21947363],[0.72138417 0.35372028 0.03374463],[ 0.63025582  0.35230169 -0.21794727],[0.71669811 0.45837113 0.20540524],[ 0.63252908  0.45083457 -0.28290582],[0.6978904  0.49827042 0.28615004],[ 0.67735094  0.36222869 -0.24023378],[0.69234395 0.5215227  0.29880628],[ 0.69756687  0.3504748  -0.25535595],[0.69136697 0.50909543 0.28219986],[ 0.69346344  0.33019513 -0.25719181],[0.6900689  0.50152385 0.28131407],[ 0.68768615  0.3352848  -0.23794866],[0.65740848 0.6238662  0.07637375],[ 0.60862178  0.61302406 -0.07628606],[0.62202716 0.76168656 0.29935429],[0.56325531 0.7734406  0.04161641],[0.58768737 0.86195505 0.54053867],[0.51509356 0.90781945 0.19603062],[0.57333004 0.8787939  0.56267446],[0.50650656 0.91923779 0.21002018],[0.61307704 0.9288274  0.50523543],[0.5439899  0.98842716 0.10692015]
[ 0.72384053  0.2934705  -0.24038589],[ 0.73012733  0.2654703  -0.21914467],[ 0.73247391  0.26505476 -0.21914151],[ 0.73469639  0.26478612 -0.21910064],[ 0.71883196  0.26473629 -0.24148175],[ 0.71307415  0.26376837 -0.24153116],[ 0.7070092   0.26269326 -0.24153605],[ 0.72266155  0.26808003 -0.08775575],[ 0.68958563  0.26315555 -0.19467846],[ 0.723261    0.31737864 -0.18905902],[ 0.70871824  0.31180927 -0.21851297],[0.72095114 0.35034707 0.03291361],[ 0.63765568  0.35241404 -0.22004867],[0.71094632 0.46261391 0.16948804],[ 0.63695842  0.44327387 -0.30113429],[0.69295067 0.54461509 0.15994842],[ 0.67746794  0.36105821 -0.30962858],[0.68996453 0.57633102 0.15735808],[ 0.69765502  0.34489077 -0.33604974],[0.68861639 0.57172924 0.12414603],[ 0.69378906  0.32136518 -0.33607972],[0.68527156 0.55956143 0.14379193],[ 0.68829691  0.33040687 -0.3092106 ],[0.65960062 0.6188311  0.08133813],[ 0.61485541  0.61261332 -0.08140229],[0.62429249 0.75843298 0.29309729],[0.56912929 0.76969332 0.0637164 ],[0.58768469 0.86194444 0.50990605],[0.51559913 0.9009884  0.25122738],[0.57261992 0.87865156 0.52758014],[0.50644493 0.91422337 0.26898086],[0.61375362 0.92889631 0.4739345 ],[0.53471565 0.96355247 0.16979131]
[ 0.72409713  0.2928358  -0.2180012 ],[ 0.73051107  0.26433328 -0.19684215],[ 0.73307002  0.26416704 -0.19686106],[ 0.73551959  0.26423556 -0.19681603],[ 0.71900904  0.26332971 -0.21770456],[ 0.71339685  0.26253957 -0.21775873],[ 0.70749849  0.26176116 -0.21781476],[ 0.7267074   0.26816526 -0.06922186],[ 0.69019353  0.2631484  -0.16777711],[ 0.72474146  0.31551951 -0.16777092],[ 0.70897019  0.31048739 -0.19523884],[0.72081846 0.34929678 0.04607806],[ 0.64783907  0.35224935 -0.20934632],[0.70420742 0.46325552 0.13374463],[ 0.63708103  0.43813273 -0.30591059],[0.68268645 0.54116577 0.09899861],[ 0.68717134  0.3507829  -0.31600481],[0.68090969 0.57172084 0.08861507],[ 0.70340222  0.33306423 -0.3457188 ],[0.68687099 0.5657022  0.06911328],[ 0.70160902  0.31379592 -0.33770409],[0.68122745 0.55446893 0.08879804],[ 0.696545    0.32313222 -0.31202081],[0.659769   0.61668056 0.08517155],[ 0.61921763  0.61256516 -0.08525559],[0.62678778 0.75592452 0.29786664],[0.57500094 0.76921082 0.03649233],[0.58812487 0.86166465 0.51057708],[0.51548338 0.90218079 0.18271118],[0.57244366 0.87857479 0.52912599],[0.50513262 0.91663897 0.19585443],[0.61529422 0.92662317 0.47751594],[0.53220546 0.96441054 0.08825895]
[ 0.72791183  0.28459412 -0.19304231],[ 0.73334014  0.25724834 -0.17360044],[ 0.73552948  0.25658828 -0.17363285],[ 0.73763335  0.25619051 -0.17359261],[ 0.72260749  0.2567386  -0.19751492],[ 0.71717161  0.25565347 -0.19756725],[ 0.71147156  0.254307   -0.19763145],[ 0.72848427  0.25881591 -0.0582803 ],[ 0.69362628  0.25539103 -0.1673446 ],[ 0.7293877   0.3017883  -0.14755188],[ 0.713808    0.30250788 -0.17885026],[0.71830595 0.33790407 0.05274882],[ 0.65559185  0.34463391 -0.20829165],[0.69719929 0.46224505 0.12104025],[ 0.64002615  0.43701351 -0.28806809],[0.6782161  0.54181856 0.07094006],[ 0.69964331  0.35229212 -0.28169712],[0.6720891  0.57454151 0.0573123 ],[ 0.71552747  0.33636528 -0.30859506],[0.67900407 0.56757283 0.03904191],[ 0.71239841  0.31843501 -0.30457085],[0.67837054 0.55518597 0.06080715],[ 0.7083813   0.32681555 -0.27856669],[0.66011876 0.60891455 0.0883633 ],[ 0.62785256  0.61019737 -0.08845402],[0.63074601 0.74830705 0.29415792],[0.5819568  0.766321   0.01846057],[0.58833134 0.86138803 0.50090498],[0.51547754 0.90353012 0.14774379],[0.57200396 0.87842602 0.51779604],[0.50379211 0.91896844 0.15869777],[0.61631924 0.92572695 0.46867546],[0.53209418 0.96611422 0.05361692]
